id,relative_path,filename,containing_directory,folder_artist_guess,tag_artist,tag_album_artist,tag_album,tag_title,tag_track_number,tag_disc_number,tag_year,tag_genre,metadata_status,confidence,reason
1248,iTunes/Enya/Paint The Sky With Stars_ The Best Of En/14 On My Way Home.m4a,14 On My Way Home.m4a,Paint The Sky With Stars_ The Best Of En,Enya,Enya,,Paint The Sky With Stars: The Best Of Enya,On My Way Home,14/16,1/1,1995,New Age,confirmed,0.98,artist tag matches folder artist guess
1249,iTunes/Enya/Paint The Sky With Stars_ The Best Of En/15 The Memory Of Trees.m4a,15 The Memory Of Trees.m4a,Paint The Sky With Stars_ The Best Of En,Enya,Enya,,Paint The Sky With Stars: The Best Of Enya,The Memory Of Trees,15/16,1/1,1995,New Age,confirmed,0.98,artist tag matches folder artist guess
1250,iTunes/Enya/Paint The Sky With Stars_ The Best Of En/16 Boadicea.m4a,16 Boadicea.m4a,Paint The Sky With Stars_ The Best Of En,Enya,Enya,,Paint The Sky With Stars: The Best Of Enya,Boadicea,16/16,1/1,1987,New Age,confirmed,0.98,artist tag matches folder artist guess
1251,iTunes/Enya/The Very Best of Enya (Deluxe Video Edit/09 Only Time.m4a,09 Only Time.m4a,The Very Best of Enya (Deluxe Video Edit,Enya,Enya,Enya,The Very Best of Enya (Deluxe Video Edition),Only Time,9/23,1/1,2009-12-08T08:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
1252,iTunes/Eric Church/His Kind of Money (My Kind of Love) - Si/01 His Kind of Money (My Kind of Lov.m4a,01 His Kind of Money (My Kind of Lov.m4a,His Kind of Money (My Kind of Love) - Si,Eric Church,Eric Church,Eric Church,His Kind of Money (My Kind of Love) - Single,His Kind of Money (My Kind of Love),1/1,1/1,2008-04-22T07:00:00Z,Country,confirmed,1.0,album_artist matches folder artist guess
1253,iTunes/Eric Church/Sinners Like Me/07 Guys Like Me.m4a,07 Guys Like Me.m4a,Sinners Like Me,Eric Church,Eric Church,Eric Church,Sinners Like Me,Guys Like Me,7/12,1/1,2006-07-18T07:00:00Z,Country,confirmed,1.0,album_artist matches folder artist guess
1254,iTunes/Eric Church/Sinners Like Me/11 Two Pink Lines.m4a,11 Two Pink Lines.m4a,Sinners Like Me,Eric Church,Eric Church,Eric Church,Sinners Like Me,Two Pink Lines,11/12,1/1,2006-07-18T07:00:00Z,Country,confirmed,1.0,album_artist matches folder artist guess
1262,iTunes/Exposé/Greatest Hits/07 Seasons Change.m4a,07 Seasons Change.m4a,Greatest Hits,Exposé,Exposé,,Greatest Hits,Seasons Change,7/15,1/1,1995,Pop,confirmed,0.98,artist tag matches folder artist guess
1263,iTunes/Exposé/Greatest Hits/08 I'll Never Get Over You Getting O.m4a,08 I'll Never Get Over You Getting O.m4a,Greatest Hits,Exposé,Exposé,,Greatest Hits,I'll Never Get Over You Getting Over Me,8/15,1/1,1995,Pop,confirmed,0.98,artist tag matches folder artist guess
1264,iTunes/Exposé/Greatest Hits/14 Come Go With Me (Remix).m4a,14 Come Go With Me (Remix).m4a,Greatest Hits,Exposé,Exposé,,Greatest Hits,Come Go With Me (Remix),14/15,1/1,1995,Pop,confirmed,0.98,artist tag matches folder artist guess
1265,iTunes/Exposé/Greatest Hits/15 Point Of No Return (Remix).m4a,15 Point Of No Return (Remix).m4a,Greatest Hits,Exposé,Exposé,,Greatest Hits,Point Of No Return (Remix),15/15,1/1,1995,Pop,confirmed,0.98,artist tag matches folder artist guess
1266,iTunes/Faith Hill/Faith/03 Let Me Let Go.m4a,03 Let Me Let Go.m4a,Faith,Faith Hill,Faith Hill,,Faith,Let Me Let Go,3/12,1/1,1998,Country,confirmed,0.98,artist tag matches folder artist guess
1267,iTunes/Faith Hill/Faith/08 Just To Hear You Say That You Lov.m4a,08 Just To Hear You Say That You Lov.m4a,Faith,Faith Hill,Faith Hill,,Faith,Just To Hear You Say That You Love Me,8/12,1/1,1998,Country,confirmed,0.98,artist tag matches folder artist guess
1274,iTunes/Finger Eleven/Finger Eleven/11 One Thing.m4a,11 One Thing.m4a,Finger Eleven,Finger Eleven,Finger Eleven,Finger Eleven,Finger Eleven,One Thing,11/12,1/1,2003-06-17T07:00:00Z,Alternative,confirmed,1.0,album_artist matches folder artist guess
1275,iTunes/Finger Eleven/Them vs. You vs. Me/01 Paralyzer.m4a,01 Paralyzer.m4a,Them vs. You vs. Me,Finger Eleven,Finger Eleven,Finger Eleven,Them vs. You vs. Me,Paralyzer,1/12,1/1,2007-03-06T08:00:00Z,Alternative,confirmed,1.0,album_artist matches folder artist guess
1278,iTunes/Frank Sinatra/Greatest Love Songs/04 I've Got A Crush On You.m4a,04 I've Got A Crush On You.m4a,Greatest Love Songs,Frank Sinatra,Frank Sinatra,,Greatest Love Songs,I've Got A Crush On You,4/22,1/1,2002,Easy Listening,confirmed,0.98,artist tag matches folder artist guess
1279,iTunes/Frank Sinatra/Greatest Love Songs/05 Let's Fall In Love.m4a,05 Let's Fall In Love.m4a,Greatest Love Songs,Frank Sinatra,Frank Sinatra,,Greatest Love Songs,Let's Fall In Love,5/22,1/1,2002,Easy Listening,confirmed,0.98,artist tag matches folder artist guess
1280,iTunes/Frank Sinatra/Greatest Love Songs/07 Fly Me To The Moon (In Other Word.m4a,07 Fly Me To The Moon (In Other Word.m4a,Greatest Love Songs,Frank Sinatra,Frank Sinatra,,Greatest Love Songs,Fly Me To The Moon (In Other Words),7/22,1/1,2002,Easy Listening,confirmed,0.98,artist tag matches folder artist guess
1281,iTunes/Frank Sinatra/Greatest Love Songs/11 In The Still Of The Night.m4a,11 In The Still Of The Night.m4a,Greatest Love Songs,Frank Sinatra,Frank Sinatra,,Greatest Love Songs,In The Still Of The Night,11/22,1/1,2002,Easy Listening,confirmed,0.98,artist tag matches folder artist guess
1282,iTunes/Frank Sinatra/Greatest Love Songs/12 You And The Night And The Music.m4a,12 You And The Night And The Music.m4a,Greatest Love Songs,Frank Sinatra,Frank Sinatra,,Greatest Love Songs,You And The Night And The Music,12/22,1/1,2002,Easy Listening,confirmed,0.98,artist tag matches folder artist guess
1283,iTunes/Frank Sinatra/Greatest Love Songs/16 The Very Thought Of You.m4a,16 The Very Thought Of You.m4a,Greatest Love Songs,Frank Sinatra,Frank Sinatra,,Greatest Love Songs,The Very Thought Of You,16/22,1/1,2002,Easy Listening,confirmed,0.98,artist tag matches folder artist guess
1284,iTunes/Frank Sinatra/Greatest Love Songs/17 The Way You Look Tonight.m4a,17 The Way You Look Tonight.m4a,Greatest Love Songs,Frank Sinatra,Frank Sinatra,,Greatest Love Songs,The Way You Look Tonight,17/22,1/1,2002,Easy Listening,confirmed,0.98,artist tag matches folder artist guess
1285,iTunes/Frank Sinatra/Greatest Love Songs/19 Night And Day.m4a,19 Night And Day.m4a,Greatest Love Songs,Frank Sinatra,Frank Sinatra,,Greatest Love Songs,Night And Day,19/22,1/1,2002,Easy Listening,confirmed,0.98,artist tag matches folder artist guess
1286,iTunes/Frank Sinatra/Greatest Love Songs/20 Come Rain Or Come Shine.m4a,20 Come Rain Or Come Shine.m4a,Greatest Love Songs,Frank Sinatra,Frank Sinatra,,Greatest Love Songs,Come Rain Or Come Shine,20/22,1/1,2002,Easy Listening,confirmed,0.98,artist tag matches folder artist guess
1287,iTunes/Frank Sinatra/Greatest Love Songs/21 All The Way (Duet With Celine Dio.m4a,21 All The Way (Duet With Celine Dio.m4a,Greatest Love Songs,Frank Sinatra,Frank Sinatra,,Greatest Love Songs,All The Way (Duet With Celine Dion),21/22,1/1,2002,Easy Listening,confirmed,0.98,artist tag matches folder artist guess
1288,iTunes/Frank Sinatra/Greatest Love Songs/22 Strangers In The Night.m4a,22 Strangers In The Night.m4a,Greatest Love Songs,Frank Sinatra,Frank Sinatra,,Greatest Love Songs,Strangers In The Night,22/22,1/1,2002,Easy Listening,confirmed,0.98,artist tag matches folder artist guess
1290,iTunes/Freestyle/Freestyle_ The Ultimate Edition/01 The Party's Just Begun.m4a,01 The Party's Just Begun.m4a,Freestyle_ The Ultimate Edition,Freestyle,Freestyle,Freestyle,Freestyle: The Ultimate Edition,The Party's Just Begun,1/13,1/1,2006-08-22T07:00:00Z,Dance,confirmed,1.0,album_artist matches folder artist guess
1291,iTunes/Frente!/Marvin The Album/01 Girl.m4a,01 Girl.m4a,Marvin The Album,Frente!,Frente!,,Marvin The Album,Girl,1/14,,1994,Alternative & Punk,confirmed,0.98,artist tag matches folder artist guess
1292,iTunes/Frente!/Marvin The Album/02 Labour Of Love.m4a,02 Labour Of Love.m4a,Marvin The Album,Frente!,Frente!,,Marvin The Album,Labour Of Love,2/14,,1994,Alternative & Punk,confirmed,0.98,artist tag matches folder artist guess
1293,iTunes/Frente!/Marvin The Album/03 Ordinary Angels.m4a,03 Ordinary Angels.m4a,Marvin The Album,Frente!,Frente!,,Marvin The Album,Ordinary Angels,3/14,,1994,Alternative & Punk,confirmed,0.98,artist tag matches folder artist guess
1294,iTunes/Frente!/Marvin The Album/04 Lonely.m4a,04 Lonely.m4a,Marvin The Album,Frente!,Frente!,,Marvin The Album,Lonely,4/14,,1994,Alternative & Punk,confirmed,0.98,artist tag matches folder artist guess
1295,iTunes/Frente!/Marvin The Album/05 Most Beautiful.m4a,05 Most Beautiful.m4a,Marvin The Album,Frente!,Frente!,,Marvin The Album,Most Beautiful,5/14,,1994,Alternative & Punk,confirmed,0.98,artist tag matches folder artist guess
1296,iTunes/Frente!/Marvin The Album/06 Cuscutlan.m4a,06 Cuscutlan.m4a,Marvin The Album,Frente!,Frente!,,Marvin The Album,Cuscutlan,6/14,,1994,Alternative & Punk,confirmed,0.98,artist tag matches folder artist guess
1297,iTunes/Frente!/Marvin The Album/07 Pretty Friend.m4a,07 Pretty Friend.m4a,Marvin The Album,Frente!,Frente!,,Marvin The Album,Pretty Friend,7/14,,1994,Alternative & Punk,confirmed,0.98,artist tag matches folder artist guess
1298,iTunes/Frente!/Marvin The Album/08 No Time.m4a,08 No Time.m4a,Marvin The Album,Frente!,Frente!,,Marvin The Album,No Time,8/14,,1994,Alternative & Punk,confirmed,0.98,artist tag matches folder artist guess
1299,iTunes/Frente!/Marvin The Album/09 Reflect.m4a,09 Reflect.m4a,Marvin The Album,Frente!,Frente!,,Marvin The Album,Reflect,9/14,,1994,Alternative & Punk,confirmed,0.98,artist tag matches folder artist guess
1300,iTunes/Frente!/Marvin The Album/10 Explode.m4a,10 Explode.m4a,Marvin The Album,Frente!,Frente!,,Marvin The Album,Explode,10/14,,1994,Alternative & Punk,confirmed,0.98,artist tag matches folder artist guess
1301,iTunes/Frente!/Marvin The Album/11 Accidently Kelly Street.m4a,11 Accidently Kelly Street.m4a,Marvin The Album,Frente!,Frente!,,Marvin The Album,Accidently Kelly Street,11/14,,1994,Alternative & Punk,confirmed,0.98,artist tag matches folder artist guess
1302,iTunes/Frente!/Marvin The Album/12 See_Believe.m4a,12 See_Believe.m4a,Marvin The Album,Frente!,Frente!,,Marvin The Album,See/Believe,12/14,,1994,Alternative & Punk,confirmed,0.98,artist tag matches folder artist guess
1303,iTunes/Frente!/Marvin The Album/13 Dangerous.m4a,13 Dangerous.m4a,Marvin The Album,Frente!,Frente!,,Marvin The Album,Dangerous,13/14,,1994,Alternative & Punk,confirmed,0.98,artist tag matches folder artist guess
1304,iTunes/Frente!/Marvin The Album/14 Bizarre Love Triangle.m4a,14 Bizarre Love Triangle.m4a,Marvin The Album,Frente!,Frente!,,Marvin The Album,Bizarre Love Triangle,14/14,,1994,Alternative & Punk,confirmed,0.98,artist tag matches folder artist guess
1309,iTunes/Garth Brooks/The Hits/04 The River.m4a,04 The River.m4a,The Hits,Garth Brooks,Garth Brooks,,The Hits,The River,4/18,1/1,1994,Country,confirmed,0.98,artist tag matches folder artist guess
1310,iTunes/Garth Brooks/The Hits/08 If Tomorrow Never Comes.m4a,08 If Tomorrow Never Comes.m4a,The Hits,Garth Brooks,Garth Brooks,,The Hits,If Tomorrow Never Comes,8/18,1/1,1994,Country,confirmed,0.98,artist tag matches folder artist guess
1311,iTunes/Garth Brooks/The Hits/12 What She's Doing Now.m4a,12 What She's Doing Now.m4a,The Hits,Garth Brooks,Garth Brooks,,The Hits,What She's Doing Now,12/18,1/1,1994,Country,confirmed,0.98,artist tag matches folder artist guess
1312,iTunes/Garth Brooks/The Ultimate Hits/01 Aint going down till the sun come.m4a,01 Aint going down till the sun come.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,Aint going down till the sun comes up,1/17,,,,confirmed,0.98,artist tag matches folder artist guess
1313,iTunes/Garth Brooks/The Ultimate Hits/01 callin baton rouge.m4a,01 callin baton rouge.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,callin baton rouge,1/19,,,,confirmed,0.98,artist tag matches folder artist guess
1314,iTunes/Garth Brooks/The Ultimate Hits/02 Friends in low places.m4a,02 Friends in low places.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,Friends in low places,2/17,,,,confirmed,0.98,artist tag matches folder artist guess
1315,iTunes/Garth Brooks/The Ultimate Hits/02 two pina coladas.m4a,02 two pina coladas.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,two pina coladas,2/19,,,,confirmed,0.98,artist tag matches folder artist guess
1316,iTunes/Garth Brooks/The Ultimate Hits/03 Shameless.m4a,03 Shameless.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,Shameless,3/17,,,,confirmed,0.98,artist tag matches folder artist guess
1317,iTunes/Garth Brooks/The Ultimate Hits/03 the thunder rolls.m4a,03 the thunder rolls.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,the thunder rolls,3/19,,,,confirmed,0.98,artist tag matches folder artist guess
1319,iTunes/Garth Brooks/The Ultimate Hits/04 Two of a kind workin on a full ho.m4a,04 Two of a kind workin on a full ho.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,Two of a kind workin on a full house,4/17,,,,confirmed,0.98,artist tag matches folder artist guess
1318,iTunes/Garth Brooks/The Ultimate Hits/04 that summer.m4a,04 that summer.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,that summer,4/19,,,,confirmed,0.98,artist tag matches folder artist guess
1320,iTunes/Garth Brooks/The Ultimate Hits/05 the beaches of cheyenne.m4a,05 the beaches of cheyenne.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,the beaches of cheyenne,5/17,,,,confirmed,0.98,artist tag matches folder artist guess
1321,iTunes/Garth Brooks/The Ultimate Hits/07 papa loved mama.m4a,07 papa loved mama.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,papa loved mama,7/17,,,,confirmed,0.98,artist tag matches folder artist guess
1322,iTunes/Garth Brooks/The Ultimate Hits/07 unanswered prayers.m4a,07 unanswered prayers.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,unanswered prayers,7/19,,,,confirmed,0.98,artist tag matches folder artist guess
1323,iTunes/Garth Brooks/The Ultimate Hits/08 more than a memory.m4a,08 more than a memory.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,more than a memory,8/17,,,,confirmed,0.98,artist tag matches folder artist guess
1324,iTunes/Garth Brooks/The Ultimate Hits/08 much too young to feel this damn.m4a,08 much too young to feel this damn.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,much too young to feel this damn old,8/19,,,,confirmed,0.98,artist tag matches folder artist guess
1325,iTunes/Garth Brooks/The Ultimate Hits/09 workin for a living.m4a,09 workin for a living.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,workin for a living,9/19,,,,confirmed,0.98,artist tag matches folder artist guess
1326,iTunes/Garth Brooks/The Ultimate Hits/10 in anothers eyes.m4a,10 in anothers eyes.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,in anothers eyes,10/17,,,,confirmed,0.98,artist tag matches folder artist guess
1327,iTunes/Garth Brooks/The Ultimate Hits/10 what shes doing now.m4a,10 what shes doing now.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,what shes doing now,10/19,,,,confirmed,0.98,artist tag matches folder artist guess
1328,iTunes/Garth Brooks/The Ultimate Hits/11 the fever.m4a,11 the fever.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,the fever,11/17,,,,confirmed,0.98,artist tag matches folder artist guess
1329,iTunes/Garth Brooks/The Ultimate Hits/11 when you come back to me again.m4a,11 when you come back to me again.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,when you come back to me again,11/19,,,,confirmed,0.98,artist tag matches folder artist guess
1330,iTunes/Garth Brooks/The Ultimate Hits/12 midnight sun.m4a,12 midnight sun.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,midnight sun,12/17,,,,confirmed,0.98,artist tag matches folder artist guess
1331,iTunes/Garth Brooks/The Ultimate Hits/12 standing outside the fire.m4a,12 standing outside the fire.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,standing outside the fire,12/19,,,,confirmed,0.98,artist tag matches folder artist guess
1332,iTunes/Garth Brooks/The Ultimate Hits/13 american honky tonk bar associati.m4a,13 american honky tonk bar associati.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,american honky tonk bar association,13/19,,,,confirmed,0.98,artist tag matches folder artist guess
1333,iTunes/Garth Brooks/The Ultimate Hits/13 learning to live again.m4a,13 learning to live again.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,learning to live again,13/17,,,,confirmed,0.98,artist tag matches folder artist guess
1334,iTunes/Garth Brooks/The Ultimate Hits/14 longneck bottle.m4a,14 longneck bottle.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,longneck bottle,14/17,,,,confirmed,0.98,artist tag matches folder artist guess
1335,iTunes/Garth Brooks/The Ultimate Hits/14 the change.m4a,14 the change.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,the change,14/19,,,,confirmed,0.98,artist tag matches folder artist guess
1336,iTunes/Garth Brooks/The Ultimate Hits/15 rodeo.m4a,15 rodeo.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,rodeo,15/19,,,,confirmed,0.98,artist tag matches folder artist guess
1337,iTunes/Garth Brooks/The Ultimate Hits/15 to make you feel my love.m4a,15 to make you feel my love.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,to make you feel my love,15/17,,,,confirmed,0.98,artist tag matches folder artist guess
1338,iTunes/Garth Brooks/The Ultimate Hits/16 we shall be free.m4a,16 we shall be free.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,we shall be free,16/17,,,,confirmed,0.98,artist tag matches folder artist guess
1339,iTunes/Garth Brooks/The Ultimate Hits/16 wrapped up in you.m4a,16 wrapped up in you.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,wrapped up in you,16/19,,,,confirmed,0.98,artist tag matches folder artist guess
1340,iTunes/Garth Brooks/The Ultimate Hits/17 leave a light on.m4a,17 leave a light on.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,leave a light on,17/19,,,,confirmed,0.98,artist tag matches folder artist guess
1341,iTunes/Garth Brooks/The Ultimate Hits/17 the dance.m4a,17 the dance.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,the dance,17/17,,,,confirmed,0.98,artist tag matches folder artist guess
1342,iTunes/Garth Brooks/The Ultimate Hits/19 leave a light on.m4a,19 leave a light on.m4a,The Ultimate Hits,Garth Brooks,Garth Brooks,,The Ultimate Hits,leave a light on,19/19,,,,confirmed,0.98,artist tag matches folder artist guess
1349,iTunes/George Michael/Ladies & Gentlemen_ The Best Of George M/1-02 Father Figure.m4a,1-02 Father Figure.m4a,Ladies & Gentlemen_ The Best Of George M,George Michael,George Michael,,Ladies & Gentlemen: The Best Of George Michael (Disc 1),Father Figure,2/14,1/2,1998,Pop,confirmed,0.98,artist tag matches folder artist guess
